species,latitude,longitude,timestamp
Bobcat,33.007944,-97.167283,2012-04-09 08:01:00-05:00
Bobcat,33.007944,-97.167283,2012-04-11 13:58:00-05:00
Bobcat,33.007944,-97.167283,2012-04-30 18:31:00-05:00
Bobcat,33.007944,-97.167283,2012-05-11 06:48:00-05:00
Bobcat,33.007944,-97.167283,2012-06-15 11:53:00-05:00
Bobcat,33.007944,-97.167283,2012-05-11 06:45:00-05:00
Bobcat,33.007944,-97.167283,2012-09-08 18:52:00-05:00
Bobcat,33.007944,-97.167283,2012-10-08 08:05:00-05:00
Jaguarundi,23.684416,-106.590456,2014-10-16 22:13:05-06:00
Jaguar,23.7369247145,-106.5358145077,2014-10-16 22:03:26-06:00
Bobcat,23.684287,-106.590663,2014-10-16 22:11:33-06:00
Bobcat,23.68449,-106.590649,2014-10-16 22:34:17-06:00
Bobcat,23.683079,-106.590963,2014-10-16 23:40:40-06:00
Bobcat,33.005252,-97.157826,2012-10-09 12:55:00-05:00
Bobcat,33.005252,-97.157826,2012-10-09 13:06:00-05:00
Bobcat,33.005252,-97.157826,2012-10-09 13:36:00-05:00
Bobcat,33.005252,-97.157826,2012-10-10 09:12:00-05:00
Bobcat,33.005252,-97.157826,2012-10-12 13:38:00-05:00
Bobcat,33.005252,-97.157826,2012-11-19 09:18:00-06:00
Bobcat,33.007924,-97.181566,2012-11-27 12:57:00-06:00
Bobcat,33.013484,-97.177669,2012-12-31 16:08:00-06:00
Bobcat,37.734332,-119.557192,2014-10-08 12:52:02-07:00
Domestic Cat,30.332,-97.674167,2014-10-16 12:29:32-05:00
Jaguar,23.677156168,-106.4764212424,2014-10-19 13:58:37-06:00
Mountain Lion,23.68213,-106.592631,2014-10-19 13:57:07-06:00
Bobcat,31.8015498,-111.0197692,2014-10-21 10:00:10-07:00
Southern Lion,-18.1512579512,28.0083265827,1985-10-20 16:25:00+02:00
Southern Lion,-18.0807692508,28.2635994446,1983-10-01 09:48:00+02:00
Domestic Cat,43.827613,-72.630909,2014-10-27 12:47:00-04:00
Domestic Cat,30.424155,-91.0999445,2014-10-26 10:07:09-05:00
Bobcat,35.03889419,-115.39345764,2014-10-18 08:49:17-07:00
Bobcat,32.07629495,-110.71840794,2014-10-28 08:04:09-07:00
Southern Lion,-17.8920601314,28.0342948654,1984-11-29 14:10:44+02:00
Southern Lion,-18.1784683392,28.2087437484,1984-08-23 15:50:02+02:00
Domestic Cat,35.6832389832,-78.9367294312,2014-10-14 12:04:39-04:00
Domestic Cat,-43.714433,172.791521,2014-11-01 15:12:01+13:00
Bobcat,26.173427,-98.381317,2014-11-01 07:58:55-05:00
Domestic Cat,18.4039151133,-66.0455674466,2014-11-03 20:07:29-04:00
Domestic Cat,18.369956,-66.084151,2014-11-03 15:00:00-04:00
Domestic Cat,18.392361,-66.030343,2014-11-04 17:50:00-04:00
Domestic Cat,18.301091,-66.490703,2014-10-31 05:22:21-04:00
Bobcat,36.331907,-119.179636,2014-11-02 09:18:58-08:00
Lion,-3.9194315542,36.0492153376,2014-09-27 09:52:59+03:00
Cheetah,-2.3184851228,34.9950823564,2014-10-01 11:18:41+03:00
Serval,-2.436857,34.820437,2014-10-02 18:04:08+03:00
Lion,-0.0138434248,30.0007820366,2010-02-21 05:52:37+03:00
Bobcat,37.922914,-122.727327,2008-02-15 11:03:11-08:00
Domestic Cat,-37.0667611667,175.1837,2014-10-27 11:24:57+13:00
Mountain Lion,34.4252729416,-119.3012645749,2014-11-14 13:16:49-08:00
African Leopard,-13.6148202945,32.8932494333,2004-02-22 04:00:00+02:00
Domestic Cat,38.5029869727,-122.6749824803,2014-11-16 14:14:18-08:00
Bobcat,44.340881,-72.461311,2012-02-20 09:44:03-05:00
Bobcat,44.340881,-72.461311,2013-08-02 19:10:00-04:00
Bobcat,44.340881,-72.461311,2014-05-14 23:16:00-04:00
Bobcat,44.340881,-72.461311,2014-04-11 00:43:00-04:00
Bobcat,33.01079445,-97.1672283333,2014-11-21 08:45:22-06:00
Domestic Cat,22.510119,114.11146,2014-11-16 15:00:40+08:00
Domestic Cat,-43.461406,172.590919,2014-11-25 18:36:38+13:00
Bobcat,33.088296,-96.76139,2014-11-20 09:18:00-06:00
Bobcat,37.829472,-122.520486,2014-09-26 11:57:27-07:00
Domestic Cat,34.014987,-118.383962,2014-11-18 11:46:57-08:00
Bobcat,37.72061,-119.676132,2014-11-28 15:15:43-08:00
Bobcat,32.1716,-110.726,2014-11-12 23:50:00-07:00
Domestic Cat,39.734676,-121.8292,2014-12-02 13:13:33-08:00
Domestic Cat,47.66338,-117.406362,2014-11-26 14:03:29-08:00
Bobcat,34.096833,-118.747098,2014-04-26 19:14:00-07:00
Bobcat,44.428455,-72.91852,2014-12-06 15:43:08-05:00
Domestic Cat,-37.775104,144.988812,2014-12-10 11:03:46+11:00
Bobcat,34.4593166667,-88.1112971667,2014-12-07 07:52:42-06:00
Domestic Cat,32.8067665,-96.80334,2014-12-13 08:00:33-06:00
Jaguar,10.9361675052,-83.9534217797,2014-07-15 19:48:28-06:00
Ocelot,11.12,-83.89,2014-07-03 17:31:33-06:00
Ocelot,11.04293,-83.84921,2014-08-02 15:03:20-06:00
Bobcat,31.7798007,-110.76548864,2014-11-20 11:19:28-07:00
Mountain Lion,31.683268,-110.189969,2014-12-11 11:36:24-07:00
Mountain Lion,31.686575,-110.194317,2014-12-11 12:28:07-07:00
Mountain Lion,31.691343,-110.183096,2014-12-11 14:05:47-07:00
Mountain Lion,31.694738,-110.182459,2014-12-11 14:17:13-07:00
Bobcat,29.8575371,-95.1599749,2014-12-16 15:33:04-06:00
Bobcat,33.088288,-96.761401,2014-11-20 09:18:00-06:00
Jaguarundi,19.18685,-103.690195,2014-12-27 08:01:30-06:00
Bobcat,39.735888,-121.76386,2014-09-16 07:47:21-07:00
Mountain Lion,31.997376,-110.646143,2014-12-05 11:30:00-07:00
Bobcat,33.066968,-96.939249,2014-10-05 16:52:45-05:00
Bobcat,33.066482,-96.954115,2014-11-14 17:40:58-06:00
Bobcat,44.340881,-72.461311,2015-01-02 09:53:13-05:00
Bobcat,33.333846,-100.238207,2015-01-04 16:40:16-06:00
Domestic Cat,19.1866169007,-103.686867021,2015-01-04 09:44:23-06:00
Bobcat,32.6967580918,-96.9230358582,2015-01-05 14:56:46-06:00
Bobcat,34.274668,-100.285278,2015-01-06 09:56:50-06:00
Bobcat,36.557719,-121.169833,2015-01-03 10:50:13-08:00
Bobcat,34.0027301876,-118.3142968619,2014-12-15 19:21:50-08:00
Bobcat,32.816,-97.589,2014-10-31 08:30:00-05:00
Bobcat,37.937142,-122.698849,2015-01-09 08:23:21-08:00
Bobcat,37.2122166667,-122.3494216667,2015-01-09 14:14:59-08:00
Bobcat,33.0711166667,-96.95225,2011-05-16 10:31:34-05:00
Domestic Cat,37.434106,-122.098296,2015-01-14 08:41:16-08:00
Bobcat,26.18522,-98.3803316667,2015-01-12 08:30:16-06:00
Bobcat,33.166065,-115.639343,2015-01-17 09:27:30-08:00
Caracal,-32.3226388889,18.3598888889,2014-12-28 02:00:48+02:00
Bobcat,30.3522083333,-97.5812616667,2015-01-18 15:32:23-06:00
Domestic Cat,-43.6619138889,172.5447388889,2015-01-19 10:30:17+13:00
Bobcat,30.2816083333,-97.6530216667,2015-01-19 11:06:34-06:00
Southern Cheetah,-25.1558419837,31.9446414956,2014-12-10 06:14:21+02:00
Bobcat,33.177163,-115.615943,2015-01-17 08:20:54-08:00
Southern Lion,-24.751724956,31.6070704991,2014-12-08 17:58:00+02:00
African Leopard,-24.299065458,31.3381143694,2014-12-06 08:30:00+02:00
Southern Lion,-24.2819253457,31.3896629418,2014-12-07 08:24:00+02:00
North American Mountain Lion,34.364283,-118.987687,2015-01-22 07:23:04-08:00
Bobcat,33.019007,-97.161358,2015-01-20 17:21:56-06:00
Bobcat,33.021549,-97.163165,2015-01-15 16:51:24-06:00
Bobcat,37.2053666667,-122.34832,2015-01-24 16:17:31-08:00
Domestic Cat,34.4854283333,-87.4661416667,2015-01-25 11:15:43-06:00
Bobcat,32.785443,-97.115913,2015-01-27 04:22:34-06:00
Domestic Cat,33.1431528333,-117.3126133333,2015-01-29 12:41:19-08:00
Bobcat,32.171499,-110.726094,2015-01-02 16:25:00-07:00
Bobcat,33.0736772079,-96.8386674525,2015-01-10 09:17:02-06:00
Bobcat,30.091098,-97.418912,2015-01-31 10:03:09-06:00
Bobcat,33.16044,-96.62107,2015-01-31 16:44:31-06:00
Bobcat,34.6550116667,-87.1125861667,2015-01-31 13:45:17-06:00
Bobcat,31.84494471,-110.60242577,2015-02-05 11:20:21-07:00
Bobcat,32.35165416,-111.09691093,2015-02-07 10:06:04-07:00
Bobcat,32.3517351,-111.0976733,2015-02-07 10:28:36-07:00
Bobcat,33.02227,-97.152836,2015-01-25 09:04:33-06:00
Jaguar,-16.0668818935,-66.3164515541,2012-06-10 14:47:52-04:00
Ocelot,-16.112047,-66.295052,2012-06-10 14:47:52-04:00
Mountain Lion,-39.5859511637,-71.4519099467,2014-01-16 11:57:26-03:00
Mountain Lion,32.05238,-110.552905,2015-02-08 12:29:15-07:00
Bobcat,37.92396,-122.268248,2015-02-10 12:00:25-08:00
Bobcat,37.816537,-122.528934,2014-03-23 13:30:37-07:00
Bobcat,32.787965,-97.415945,2015-02-11 08:33:30-06:00
Domestic Cat,37.325611,-121.890806,2015-02-12 12:42:44-08:00
Bobcat,38.103622,-122.635125,2015-02-12 12:28:18-08:00
Bobcat,31.872574,-110.033615,2015-02-13 12:09:57-07:00
Bobcat,31.872784,-110.032889,2015-02-13 12:19:31-07:00
Bobcat,29.7020133333,-96.1997533333,2015-02-14 10:39:57-06:00
Bobcat,29.6593783333,-96.2451383333,2015-02-14 11:04:57-06:00
Bobcat,29.6602466667,-96.244295,2015-02-14 11:24:45-06:00
Bobcat,37.828455,-122.5254133333,2014-04-14 19:17:08-07:00
Bobcat,31.84500505,-110.6108159,2015-02-15 10:16:25-07:00
Bobcat,31.84495607,-110.61672112,2015-02-15 11:10:27-07:00
Jaguarundi,18.757186,-99.617968,2015-02-13 23:04:57-06:00
Bobcat,33.954,-117.32085,2015-02-10 15:00:00-08:00
Cheetah,-2.908919619,35.0092799385,2014-04-09 12:49:42+03:00
Cheetah,0.5958775834,37.4788315733,2015-02-22 16:40:22+03:00
Cheetah,0.5976870883,37.4371045785,2014-06-17 08:10:19+03:00
Domestic Cat,37.431591,-122.087792,2015-02-26 15:35:23-08:00
Bobcat,30.479666,-97.866,2015-02-15 08:31:51-06:00
Jaguarundi,21.460183,-98.937151,2006-11-04 15:59:11-06:00
Bobcat,32.828935,-97.067395,2015-03-03 18:11:00-06:00
Domestic Cat,25.3893689,56.3101118,2015-03-03 20:00:00+04:00
South American Mountain Lion,-36.3797052835,-69.2664014391,2008-11-09 12:44:48-03:00
Bobcat,37.8240166667,-122.5280833333,2015-03-06 14:42:10-08:00
Bobcat,33.064545,-96.936143,2015-03-06 10:41:00-06:00
Bobcat,33.0801216667,-96.5494463889,2015-03-07 12:32:46-06:00
Domestic Cat,40.4878383333,-74.4372633333,2015-03-09 10:30:57-04:00
Bobcat,37.515861,-121.832669,2015-03-08 17:53:55-07:00
Bobcat,38.354,-122.839,2015-03-07 17:55:00-08:00
Domestic Cat,40.4868583333,-74.4194116667,2015-03-08 14:28:10-04:00
Bobcat,34.0097354778,-118.5574907005,2015-03-12 04:42:00-07:00
Mountain Lion,-36.3838072088,-69.270309186,2011-11-08 10:41:30-03:00
Bobcat,29.813487,-98.699544,2015-03-13 19:20:53-05:00
Southern Lion,-25.2963542572,31.432491166,2015-02-28 10:12:14+02:00
African Leopard,-25.0041358118,31.4628396426,2015-02-28 12:59:43+02:00
Bobcat,32.99073,-96.63242,2015-03-13 19:30:00-05:00
Mountain Lion,34.401801,-119.362254,2015-01-06 08:21:04-08:00
Domestic Cat,14.448662,-60.883926,2015-03-11 17:44:08-04:00
Domestic Cat,14.44577,-60.877855,2015-03-14 06:31:32-04:00
Domestic Cat,14.4176383333,-60.8903583333,2015-03-14 10:41:40-04:00
Bobcat,32.351703,-111.096812,2015-02-28 09:28:53-07:00
Domestic Cat,32.80299487,-96.80539944,2015-03-21 13:54:38-05:00
Bobcat,32.412758,-110.939828,2015-03-23 07:38:41-07:00
Bobcat,38.56832,-122.685788,2015-03-23 15:44:20-07:00
Bobcat,32.04019841,-110.65263311,2015-03-27 07:48:01-07:00
Bobcat,32.35154544,-111.09662863,2015-03-28 08:28:51-07:00
Bobcat,31.793692,-111.007181,2015-03-28 08:23:02-07:00
Bobcat,29.659155,-96.2451083333,2015-03-28 11:01:23-05:00
Bobcat,32.552159075,-110.9203869034,2015-03-29 08:36:08-07:00
Domestic Cat,29.5733633333,-95.564125,2015-03-29 16:53:25-05:00
Mountain Lion,32.64985563,-108.53713451,2015-03-29 10:08:06-06:00
Mountain Lion,32.65145407,-108.53713948,2015-03-29 10:36:51-06:00
Bobcat,32.96797563,-97.00919647,2015-03-30 19:56:13-05:00
Bobcat,35.830965,-116.222306,2015-03-27 09:16:01-07:00
Bobcat,31.80474,-111.012584,2015-04-01 10:27:31-07:00
Bobcat,29.64383,-99.083819,2013-12-11 08:55:34-06:00
Bobcat,43.74915,-101.941839,2015-04-06 10:01:25-06:00
Mountain Lion,32.313946,-110.788148,2015-04-09 06:27:55-07:00
Cheetah,-1.3955159538,35.105601537,2015-04-02 17:31:13+03:00
Cheetah,-1.2985787528,35.178830169,2015-04-03 08:21:20+03:00
Domestic Cat,18.403183,-66.047618,2015-04-14 20:07:10-04:00
Bobcat,38.261164,-122.622816,2015-04-15 16:43:29-07:00
Bobcat,37.832014,-122.511215,2015-04-17 15:32:49-07:00
Domestic Cat,-25.101704,-57.521324,2015-03-29 11:17:13-04:00
Bobcat,38.168923,-122.813031,2015-04-19 16:41:23-07:00
Bobcat,34.1123666667,-118.2221966667,2014-11-28 08:50:34-08:00
Domestic Cat,31.769368,-106.506429,2015-02-22 13:07:00-07:00
Bobcat,36.9786916667,-121.9980083333,2014-10-25 15:23:05-07:00
Bobcat,37.313172,-122.219873,2015-04-30 16:38:18-07:00
Bobcat,34.6151583333,-113.5273366667,2015-04-30 17:30:49-07:00
Bobcat,32.748493,-97.149454,2015-04-19 06:15:00-05:00
Mountain Lion,31.915307,-110.049055,2015-05-03 09:01:02-07:00
Margay,-3.1587258898,-60.1080619704,2003-08-06 11:19:41-04:00
Bobcat,34.772457,-112.026006,2014-11-07 16:37:20-07:00
Bobcat,31.845922,-110.619975,2015-05-09 08:23:54-07:00
North American Mountain Lion,31.9857484988,-110.6622046335,2015-05-09 10:25:54-07:00
Bobcat,31.844904,-110.603562,2015-05-09 11:31:01-07:00
Domestic Cat,33.386534,-118.473733,2013-11-18 11:35:24-08:00
Bobcat,31.65691896,-111.09197411,2015-05-09 08:31:56-07:00
Bobcat,32.016436,-110.642484,2015-05-10 07:53:12-07:00
Southern Lion,-2.8993461478,34.9194112172,2015-02-20 10:40:31+03:00
Domestic Cat,32.87286191,-108.21414693,2015-05-15 17:28:59-06:00
Domestic Cat,36.594333,-121.897974,2015-03-06 09:45:08-08:00
Bobcat,32.45537258,-110.9285803,2015-05-17 07:16:41-07:00
Domestic Cat,32.190627,-111.097248,2015-05-16 20:57:00-07:00
Southern Cheetah,-18.8622801195,16.5241843427,2015-05-01 12:49:00+01:00
Domestic Cat,1.3053833333,103.7649833333,2015-05-21 16:39:58+08:00
Domestic Cat,23.00969,72.72561,2015-05-22 23:48:20+05:30
Domestic Cat,24.5006313324,54.3644485474,2015-05-24 08:20:30+04:00
Domestic Cat,21.397764,-157.892029,2015-05-22 23:47:00-10:00
Domestic Cat,24.498623,54.364822,2015-05-24 19:17:30+04:00
Domestic Cat,32.857022,-96.68577,2011-01-28 11:55:00-06:00
Mountain Lion,35.2721283333,-115.2926866667,2015-05-24 07:37:59-07:00
Bobcat,33.1766019404,-96.7931137033,2015-05-27 22:06:55-05:00
Canada Lynx,63.739568,-148.906717,2014-06-07 18:42:48-08:00
Northern Lion,21.115406258,70.5340554317,2015-05-23 08:32:00+05:30
Margay,10.4269514793,-84.7116388268,2015-03-02 07:02:01-06:00
Bobcat,29.7651610896,-95.3605924454,2015-06-03 09:26:57-05:00
Bobcat,34.1575278333,-118.9669633333,2015-06-04 05:50:24-07:00
Domestic Cat,36.280309,-119.308965,2015-06-08 10:28:24-07:00
Bobcat,23.685403,-106.750116,2014-11-26 13:56:46-07:00
Domestic Cat,38.9122883333,-111.9340533333,2015-06-09 17:10:32-06:00
Domestic Cat,38.9708466667,-111.8599866667,2015-06-09 17:59:16-06:00
Domestic Cat,30.1164361667,-97.2776416667,2015-06-10 06:38:04-05:00
Mountain Lion,29.346289,-103.345069,2015-06-07 14:34:00-05:00
Jaguarundi,23.724069,-106.710291,2014-11-26 12:25:36-07:00
Domestic Cat,32.632243,-117.108284,2015-06-07 20:18:45-07:00
Domestic Cat,32.1904158333,-111.0971058333,2015-05-16 20:57:30-07:00
Bobcat,32.006548,-110.631831,2015-06-12 08:21:00-07:00
Bobcat,31.17732,-86.7125383333,2015-06-16 13:15:08-05:00
Ocelot,18.46488168,-92.64689649,2013-08-09 06:18:00-05:00
Domestic Cat,42.1851916667,-111.4012666667,2015-06-18 17:28:24-06:00
Domestic Cat,37.823246,-122.261759,2015-06-20 12:57:29-07:00
Mountain Lion,37.3736033333,-121.7263333333,2015-06-20 14:23:10-07:00
Mountain Lion,31.65608825,-111.09805033,2015-06-22 07:51:51-07:00
Mountain Lion,33.0596849158,-108.5391360149,2015-06-22 07:04:41-06:00
Domestic Cat,22.257326,113.864107,2015-02-22 16:12:09+08:00
Bobcat,44.031371964,-73.0481730524,2015-06-17 20:41:00-04:00
African Leopard,-12.5665220946,18.4224685879,2015-05-23 21:54:44+01:00
Lion,-13.7949883904,18.5264237643,2015-06-19 20:53:42+01:00
Southern Lion,-13.7844204727,18.5698075963,2015-06-20 05:53:42+01:00
Bobcat,42.409029,-71.920183,2015-04-18 22:21:55-04:00
Domestic Cat,34.0110636363,-118.2889319212,2015-07-06 09:13:38-07:00
Bobcat,34.13817,-118.29805,2015-07-11 10:47:18-07:00
Bobcat,30.1510195,-96.6503966667,2015-07-12 07:36:58-05:00
Bobcat,30.63472214,-96.38555278,2015-07-15 08:34:45-05:00
Domestic Cat,34.1127517536,-118.1754270593,2015-07-15 16:55:26-07:00
Bobcat,31.9030478417,-93.0633509159,2015-07-14 10:24:37-05:00
Bobcat,34.3647,-118.9927533333,2015-06-23 06:53:22-07:00
Domestic Cat,41.00788055,28.9775533333,2015-06-24 10:04:38+03:00
Bobcat,33.062144,-96.748972,2015-07-23 18:01:20-05:00
Serval,-3.174003,35.563892,2009-07-09 15:09:30+03:00
European Wildcat,42.662115,-2.788135,2015-05-22 12:00:32+02:00
Bobcat,33.0800196592,-96.7275608776,2015-08-03 08:29:45-05:00
Domestic Cat,44.020016,-73.180774,2015-07-30 19:46:00-04:00
Bobcat,34.151,-118.9615633333,2015-08-05 18:01:48-07:00
Bobcat,32.571785,-80.187839,2013-05-07 20:38:21-04:00
Domestic Cat,29.556394,-98.448659,2015-07-02 06:25:15-05:00
Mountain Lion,31.844974,-110.613004,2015-08-02 09:18:08-07:00
Bobcat,38.02944524,-122.90292469,2015-07-28 10:58:09-07:00
Lion,0.4861323196,37.4931738093,2015-08-03 09:45:05+03:00
Mountain Lion,40.180207,-121.757539,2015-08-11 09:00:00-07:00
Domestic Cat,48.9284533333,-119.4296033333,2015-08-13 10:15:05-07:00
Domestic Cat,38.551998,-121.630561,2015-08-16 09:36:11-07:00
Bobcat,29.293354,-95.695544,2015-08-17 20:02:33-05:00
Bobcat,37.57592,-122.464972,2015-08-22 09:53:32-07:00
Bobcat,32.840272,-97.464493,2015-08-10 20:05:52-05:00
Lion,-19.5808987191,23.7091756607,2015-08-15 10:32:00+02:00
Domestic Cat,37.83457,-122.26288855,2015-08-23 18:42:03-07:00
Lion,-7.2335033646,37.1337408394,2006-11-14 08:00:26+03:00
Bobcat,37.830395,-122.5067966667,2015-08-22 16:29:23-07:00
Bobcat,32.87295613,-108.21610972,2015-07-28 18:23:15-06:00
Domestic Cat,-37.895728,175.441509,2015-08-25 18:02:54+12:00
Bobcat,32.955693,-96.696667,2015-08-10 07:07:00-05:00
Bobcat,34.974551,-109.79503,2015-08-28 05:59:00-07:00
Bobcat,27.3278659844,-97.8054039286,2014-11-07 10:41:25-06:00
Bobcat,31.998869,-110.632517,2015-08-04 07:57:49-07:00
African Leopard,-19.3593250919,22.870093347,2015-08-27 23:05:53+02:00
Cheetah,-1.5907799674,34.8489956574,2015-08-05 07:49:42+03:00
Cheetah,-1.4860498675,34.9261470543,2015-08-05 07:50:28+03:00
Cheetah,-1.5087187144,34.9734466909,2015-08-05 07:50:14+03:00
Cheetah,-1.5773568556,34.9163406396,2015-08-05 07:45:46+03:00
Cheetah,-1.5136022925,34.8772698362,2015-08-02 14:12:59+03:00
Cheetah,-1.47701973,34.8588421121,2015-08-02 14:12:18+03:00
Cheetah,-1.4172579675,34.9681868046,2015-08-02 14:11:28+03:00
Cheetah,-1.5163628176,34.821397743,2015-08-02 14:10:05+03:00
Cheetah,-1.5107555724,34.9452164275,2015-08-02 14:03:27+03:00
Cheetah,-1.4751133389,34.9473653661,2015-08-02 13:53:39+03:00
Cheetah,-1.4824190912,34.9923728471,2015-08-02 13:46:48+03:00
Cheetah,-1.5510863651,34.9186632038,2015-08-02 13:46:35+03:00
Cheetah,-1.4495972448,34.8620548314,2015-08-02 13:44:02+03:00
Cheetah,-1.5542151711,34.9296329562,2015-08-02 13:39:49+03:00
Cheetah,-1.5647763426,34.9402493721,2015-08-02 13:35:59+03:00
Cheetah,-1.5186102925,34.9203513694,2015-08-02 13:35:50+03:00
Cheetah,-1.5718537936,34.8630723139,2015-08-02 13:32:18+03:00
Domestic Cat,37.334595,-121.8807916667,2015-09-04 22:00:10-07:00
Bobcat,32.003609,-110.632952,2015-09-04 07:50:42-07:00
Domestic Cat,16.956245,107.1455221667,2015-09-02 09:01:12+07:00
Mountain Lion,32.6486698,-108.53651047,2015-09-06 09:15:41-06:00
Mountain Lion,32.64865159,-108.53641064,2015-09-06 09:26:12-06:00
Mountain Lion,32.65357372,-108.53724326,2015-09-06 10:35:04-06:00
Sri Lankan Leopard,6.3639587333,81.4665396759,2013-11-30 16:55:39+05:30
Bobcat,32.245595,-111.067782,2010-04-20 15:45:37-07:00
Bobcat,26.586696,-99.149554,2015-09-12 10:11:25-05:00
Mountain Lion,31.916447,-110.042652,2015-09-12 07:54:17-07:00
Mountain Lion,31.9179333333,-110.0437695,2015-09-12 09:39:06-07:00
Bobcat,33.0894444444,-96.7347222222,2015-09-13 11:59:57-05:00
Bobcat,31.871892,-110.035416,2015-09-13 09:08:15-07:00
Domestic Cat,40.48187,-104.91604,2015-09-15 09:27:50-06:00
Bobcat,37.5757716667,-122.4644916667,2014-11-15 16:55:05-08:00
Domestic Cat,37.671539,-113.034819,2015-09-21 15:16:14-06:00
Southern Lion,-1.579385205,35.3889128141,2015-07-27 22:00:37+03:00
Southern Lion,-0.3521301171,36.1094885219,2015-07-29 02:41:18+03:00
Southern Lion,-3.1967583075,35.5189512062,2014-09-23 09:20:33+03:00
Southern Lion,-3.0430801184,35.4505490427,2014-09-23 10:54:52+03:00
Ocelot,16.23645,-91.288058,2015-08-14 14:44:26-05:00
Sri Lankan Leopard,7.4769465895,80.7429124615,2015-09-06 02:19:36+05:30
Ocelot,15.7645907252,-96.1023093228,2015-09-27 18:22:47-05:00
Southern Cheetah,-1.3493849735,35.0834386727,2015-08-26 13:10:00+03:00
Bobcat,30.2385083333,-97.8093833333,2015-09-26 05:17:51-05:00
Southern Lion,-1.3604068191,35.0570895163,2015-08-27 11:39:00+03:00
Domestic Cat,37.014431,-119.592259,2015-10-03 11:32:45-07:00
North American Mountain Lion,34.354695,-119.015503,2015-10-06 07:34:42-07:00
Lion,-7.775660561,34.6347607472,2015-10-06 20:42:00+03:00
African Leopard,-7.7987929296,34.7150738505,2015-10-07 12:10:03+03:00
Lion,-7.6526142059,34.6707003201,2015-10-06 18:45:00+03:00
Bobcat,33.047889,-96.726637,2015-10-06 17:45:00-05:00
Southern Cheetah,-25.1481556937,31.5576345905,2015-08-30 11:41:39+02:00
African Leopard,-24.8336492522,31.6039177593,2015-08-30 16:49:29+02:00
African Leopard,-24.7812240271,31.8421405665,2015-09-02 11:18:51+02:00
Southern Lion,-25.1656906091,31.5934258605,2015-09-02 16:41:50+02:00
African Leopard,-7.6606164914,34.6095870809,2015-09-12 19:17:25+03:00
African Leopard,-7.6284131256,34.6262386491,2015-09-14 16:32:42+03:00
Domestic Cat,29.7849716667,-98.70938,2015-10-10 09:57:53-05:00
Domestic Cat,19.9552116667,-155.859345,2015-10-08 17:13:57-10:00
Bobcat,38.308815,-123.016883,2015-10-09 09:48:36-07:00
Bobcat,34.4986616667,-118.1736966667,2015-10-15 17:45:47-07:00
Bobcat,34.0152093524,-118.3842600673,2015-09-24 14:00:00-07:00
Mountain Lion,33.713418,-117.619703,2015-10-15 12:12:32-07:00
Bobcat,37.542774,-121.836598,2004-11-01 14:01:32-08:00
Bobcat,33.457253,-116.859255,2015-10-18 09:25:35-07:00
Domestic Cat,43.68011,-70.283717,2015-10-21 07:32:13-04:00
Bobcat,30.07982825,-103.2702255,2015-10-23 08:32:05-05:00
Bobcat,33.174951,-96.860066,2015-10-26 08:00:00-05:00
Bobcat,32.017081,-110.607574,2015-10-25 08:01:43-07:00
Domestic Cat,28.584208,-81.360083,2015-10-22 14:39:08-04:00
Mountain Lion,31.69170536,-110.18337904,2015-10-28 11:21:20-07:00
Bobcat,38.031526,-122.788062,2015-11-04 14:20:05-08:00
Domestic Cat,34.0171083333,-118.2878883333,2015-11-05 16:29:05-08:00
Domestic Cat,33.59435,-112.0683361667,2015-11-07 16:22:25-07:00
Cheetah,-3.1793231456,35.1359682477,2015-03-18 18:33:00+03:00
Lion,-3.0267664032,35.4962390173,2006-11-27 08:00:17+03:00
